Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value,failure_reason
OUT_17661,2023,1,DIST_S_02,SKU_03,34.38685384038764,12035.362675825469,Invalid Outlet_ID
OUT_00090,2024,3,DIST_W_02,SKU_07,56.740270353599314,36881.17635673541,Invalid Outlet_ID
OUT_15238,2024,1,DIST_NW_02,SKU_09,30.86655860989301,67906.37895892092,Invalid Outlet_ID
OUT_10229,2025,5,DIST_C_03,SKU_02,97.5535865366086,24713.57256773613,Invalid Outlet_ID
OUT_17661,2025,7,DIST_S_02,SKU_01,27.800947568262256,8340.244994406528,Invalid Outlet_ID
OUT_16192,2024,7,DIST_NW_02,SKU_02,36.81046650011774,9325.355090544926,Invalid Outlet_ID
OUT_00090,2024,10,DIST_W_02,SKU_03,20.352455523705423,7123.38170132999,Invalid Outlet_ID
OUT_08564,2025,11,DIST_W_02,SKU_09,13.176920929657028,28989.213295211823,Invalid Outlet_ID
OUT_14745,2025,2,DIST_NW_01,SKU_05,21.4009731623235,1926.1037935358397,Invalid Outlet_ID
OUT_11877,2024,6,DIST_C_01,SKU_02,17.53215541443144,4441.514170008229,Invalid Outlet_ID
OUT_01864,2024,6,DIST_W_01,SKU_06,76.38925605067467,6416.741363654889,Invalid Outlet_ID
OUT_14462,2025,9,DIST_NW_02,SKU_04,8.979632253653977,2918.335919177367,Invalid Outlet_ID
OUT_01864,2025,8,DIST_W_01,SKU_03,9.79135982090246,3426.989706709823,Invalid Outlet_ID
OUT_18975,2023,3,DIST_S_01,SKU_07,19.456882261776084,12646.982723152894,Invalid Outlet_ID
OUT_15238,2024,8,DIST_NW_02,SKU_08,58.07514193500526,25553.03601484336,Invalid Outlet_ID
OUT_02862,2025,6,DIST_W_01,SKU_04,3.252377098558708,1057.0327483038443,Invalid Outlet_ID
OUT_10229,2024,9,DIST_C_03,SKU_07,60.924910411874265,39601.21204221404,Invalid Outlet_ID
OUT_18975,2023,1,DIST_S_01,SKU_02,56.85098740487533,14402.29766277422,Invalid Outlet_ID
OUT_10229,2024,1,DIST_C_03,SKU_07,53.4617913837425,34750.17936462192,Invalid Outlet_ID
OUT_07259,2024,12,DIST_W_01,SKU_09,22.65793863688922,49847.49290448766,Invalid Outlet_ID
OUT_13998,2025,1,DIST_NW_01,SKU_06,608.3161058488917,51098.59827933252,Invalid Outlet_ID
OUT_03691,2024,1,DIST_W_01,SKU_01,5.440501768950654,1632.1196906781884,Invalid Outlet_ID
OUT_15915,2024,3,DIST_NW_02,SKU_01,7.546351918142941,2263.8818078295108,Invalid Outlet_ID
OUT_10229,2023,4,DIST_C_03,SKU_03,34.97320316462957,12240.64881604466,Invalid Outlet_ID
OUT_13998,2024,3,DIST_NW_01,SKU_06,617.038744227584,51831.26613078176,Invalid Outlet_ID
OUT_06028,2025,4,DIST_W_03,SKU_01,8.346717790588388,2504.0319774066456,Invalid Outlet_ID
OUT_12565,2024,10,DIST_C_02,SKU_04,5.493400308526373,1785.398447330559,Invalid Outlet_ID
OUT_15630,2025,5,DIST_NW_02,SKU_04,5.320293125209313,1729.1317186252784,Invalid Outlet_ID
OUT_07259,2024,12,DIST_W_01,SKU_08,47.75233324276652,21011.00548122104,Invalid Outlet_ID
OUT_01864,2024,8,DIST_W_01,SKU_08,11.932462199943306,5250.328135416612,Invalid Outlet_ID
OUT_09014,2024,11,DIST_C_02,SKU_07,66.59610964628676,43287.47530284588,Invalid Outlet_ID
OUT_15915,2024,1,DIST_NW_02,SKU_02,17.8514112466454,4522.310782974878,Invalid Outlet_ID
OUT_10177,2024,6,DIST_C_02,SKU_03,9.697935752165693,3394.233515778746,Invalid Outlet_ID
OUT_10229,2024,11,DIST_C_03,SKU_10,20.217600867819385,7465.006905754564,Invalid Outlet_ID
OUT_09014,2023,1,DIST_C_02,SKU_08,25.88921131745092,11391.254049977251,Invalid Outlet_ID
OUT_17661,2023,8,DIST_S_02,SKU_05,51.35148154923184,4621.646359467533,Invalid Outlet_ID
OUT_17661,2024,6,DIST_S_02,SKU_09,10.246646754540546,22542.584471646325,Invalid Outlet_ID
OUT_18975,2025,10,DIST_S_01,SKU_03,9.448033549635293,3306.806500318211,Invalid Outlet_ID
OUT_17661,2025,10,DIST_S_02,SKU_06,272.3106600070905,22874.053204675856,Invalid Outlet_ID
OUT_08564,2025,8,DIST_W_02,SKU_09,18.930187315046,41646.38076523311,Invalid Outlet_ID
OUT_02862,2025,11,DIST_W_01,SKU_10,3.4279792566122698,1265.764451493494,Invalid Outlet_ID
OUT_18975,2025,11,DIST_S_01,SKU_02,35.50044553990506,8993.429298354382,Invalid Outlet_ID
OUT_14745,2023,3,DIST_NW_01,SKU_09,6.172668384311084,13579.902151103728,Invalid Outlet_ID
OUT_13998,2024,4,DIST_NW_01,SKU_03,79.95116631563718,27982.940320061494,Invalid Outlet_ID
OUT_19170,2024,3,DIST_S_02,SKU_07,11.636965845534837,7564.0658025333505,Invalid Outlet_ID
OUT_13998,2024,8,DIST_NW_01,SKU_07,130.24052831874351,84656.33509478914,Invalid Outlet_ID
OUT_13998,2025,1,DIST_NW_01,SKU_09,26.547092474255617,58403.56066876131,Invalid Outlet_ID
OUT_16192,2023,3,DIST_NW_02,SKU_04,8.998376176451032,2924.4865012443893,Invalid Outlet_ID
OUT_03691,2023,1,DIST_W_01,SKU_04,4.7675225039510485,1549.452629335928,Invalid Outlet_ID
OUT_10530,2024,9,DIST_C_03,SKU_05,67.91423484143911,6112.280454415123,Invalid Outlet_ID
OUT_19145,2024,12,DIST_S_01,SKU_03,8.021255750875445,2807.483244124576,Invalid Outlet_ID
OUT_10530,2025,2,DIST_C_03,SKU_06,262.1507348223187,22020.673840244577,Invalid Outlet_ID
OUT_17661,2025,8,DIST_S_02,SKU_05,60.46675088944309,5441.997391082116,Invalid Outlet_ID
OUT_13998,2024,6,DIST_NW_01,SKU_10,50.54088984014412,18661.23807224304,Invalid Outlet_ID
OUT_08723,2023,4,DIST_W_02,SKU_06,191.20833972722696,16061.539573591464,Invalid Outlet_ID
OUT_15238,2024,6,DIST_NW_02,SKU_05,120.07205150849362,10806.467306035163,Invalid Outlet_ID
OUT_14745,2025,5,DIST_NW_01,SKU_09,4.633547301483528,10193.76172822852,Invalid Outlet_ID
OUT_06028,2025,12,DIST_W_03,SKU_08,8.526838834821943,3751.839177383397,Invalid Outlet_ID
OUT_19319,2025,10,DIST_S_02,SKU_01,11.474421518209258,3442.374113688237,Invalid Outlet_ID
OUT_15238,2025,9,DIST_NW_02,SKU_03,50.87243773395793,17805.38923103921,Invalid Outlet_ID
OUT_10530,2023,1,DIST_C_03,SKU_07,63.89251387734269,41530.157953742375,Invalid Outlet_ID
OUT_14745,2023,5,DIST_NW_01,SKU_06,111.79529286449622,9390.840140310724,Invalid Outlet_ID
OUT_17661,2024,7,DIST_S_02,SKU_08,26.375745177789256,11605.371379448672,Invalid Outlet_ID
OUT_02795,2024,9,DIST_W_02,SKU_01,7.138846434875038,2141.666915670072,Invalid Outlet_ID
OUT_08564,2025,8,DIST_W_02,SKU_01,28.47410617139066,8542.270385397653,Invalid Outlet_ID
OUT_16192,2023,1,DIST_NW_02,SKU_01,14.548944686227838,4364.7234681016025,Invalid Outlet_ID
OUT_07259,2023,5,DIST_W_01,SKU_08,18.95717035370884,8341.135962768802,Invalid Outlet_ID
OUT_14462,2024,5,DIST_NW_02,SKU_03,9.496648770761212,3323.811454381875,Invalid Outlet_ID
OUT_15238,2025,6,DIST_NW_02,SKU_04,51.5637313911446,16758.186738754837,Invalid Outlet_ID
OUT_14462,2023,7,DIST_NW_02,SKU_07,21.906437863619576,14239.213463964552,Invalid Outlet_ID
OUT_02862,2025,8,DIST_W_01,SKU_10,4.376746550750619,1616.070805129778,Invalid Outlet_ID
OUT_10229,2024,2,DIST_C_03,SKU_05,54.72443831200304,4925.249075329503,Invalid Outlet_ID
OUT_13998,2023,12,DIST_NW_01,SKU_09,44.9083339374559,98798.3622668551,Invalid Outlet_ID
OUT_08723,2025,9,DIST_W_02,SKU_02,38.50831535760467,9755.462177070634,Invalid Outlet_ID
OUT_13998,2023,4,DIST_NW_01,SKU_10,63.698748345438176,23519.509373395154,Invalid Outlet_ID
OUT_15915,2024,1,DIST_NW_02,SKU_05,11.4807664993348,1033.2256697405946,Invalid Outlet_ID
OUT_12014,2024,2,DIST_C_03,SKU_02,18.17612403963588,4604.593067301616,Invalid Outlet_ID
OUT_18975,2023,5,DIST_S_01,SKU_03,6.539509225146232,2288.7824213608565,Invalid Outlet_ID
OUT_02389,2023,1,DIST_W_02,SKU_05,12.936756809221794,1164.3348966520605,Invalid Outlet_ID
OUT_18975,2024,9,DIST_S_01,SKU_03,8.6677197689737,3033.65287630497,Invalid Outlet_ID
OUT_02426,2025,1,DIST_W_02,SKU_06,56.32477239491085,4731.29982593412,Invalid Outlet_ID
OUT_15238,2024,4,DIST_NW_02,SKU_03,65.00393904593449,22751.337737428472,Invalid Outlet_ID
OUT_15238,2024,9,DIST_NW_02,SKU_10,33.24486135739613,12274.99972878958,Invalid Outlet_ID
OUT_08564,2024,3,DIST_W_02,SKU_08,31.125301746464764,13695.162497030582,Invalid Outlet_ID
OUT_14462,2023,8,DIST_NW_02,SKU_08,12.183620903561462,5360.82200036597,Invalid Outlet_ID
OUT_19145,2025,3,DIST_S_01,SKU_10,4.324218454977114,1596.5894889299582,Invalid Outlet_ID
OUT_00090,2025,3,DIST_W_02,SKU_09,17.375322958106516,38225.7253839687,Invalid Outlet_ID
OUT_17661,2025,10,DIST_S_02,SKU_04,20.83864117112147,6772.522007184987,Invalid Outlet_ID
OUT_09014,2025,8,DIST_C_02,SKU_01,45.38838695436616,13616.501991112527,Invalid Outlet_ID
OUT_16192,2023,12,DIST_NW_02,SKU_02,52.142044371822045,13209.33178613421,Invalid Outlet_ID
OUT_10177,2025,2,DIST_C_02,SKU_09,5.912409924418947,13007.32132292018,Invalid Outlet_ID
OUT_18356,2023,5,DIST_S_02,SKU_03,3.3270932177711288,1164.5284580718378,Invalid Outlet_ID
OUT_14745,2024,1,DIST_NW_01,SKU_02,38.584109575010245,9774.637636382104,Invalid Outlet_ID
OUT_14745,2023,10,DIST_NW_01,SKU_04,8.994537478692756,2923.2668825157634,Invalid Outlet_ID
OUT_13998,2023,9,DIST_NW_01,SKU_10,38.143903091655,14083.932124991428,Invalid Outlet_ID
OUT_18975,2025,11,DIST_S_01,SKU_09,6.124344110279524,13473.51865104924,Invalid Outlet_ID
OUT_13998,2025,1,DIST_NW_01,SKU_03,57.89878306061494,20264.563650961896,Invalid Outlet_ID
OUT_08723,2025,5,DIST_W_02,SKU_04,6.328563189062689,2056.791449849411,Invalid Outlet_ID
OUT_15238,2024,10,DIST_NW_02,SKU_09,31.96374315177502,70320.24184986191,Invalid Outlet_ID
OUT_08723,2023,12,DIST_W_02,SKU_03,13.926352233093969,4874.2609977045095,Invalid Outlet_ID
OUT_13998,2025,10,DIST_NW_01,SKU_08,73.39238366495502,32292.676052481736,Invalid Outlet_ID
OUT_15238,2025,6,DIST_NW_02,SKU_06,616.9588683820082,51824.54274496881,Invalid Outlet_ID
OUT_09014,2023,11,DIST_C_02,SKU_06,232.7430775465261,19550.40546188913,Invalid Outlet_ID
OUT_17661,2025,12,DIST_S_02,SKU_02,143.8993699767332,36454.54800334112,Invalid Outlet_ID
OUT_19319,2023,4,DIST_S_02,SKU_08,16.823645008128818,7402.450452212065,Invalid Outlet_ID
OUT_14745,2025,6,DIST_NW_01,SKU_09,6.103970253816216,13428.7838795113,Invalid Outlet_ID
OUT_19319,2024,6,DIST_S_02,SKU_05,17.341946842848937,1560.784225814002,Invalid Outlet_ID
OUT_16360,2023,11,DIST_NW_01,SKU_08,5.713367871598738,2513.847360886614,Invalid Outlet_ID
OUT_19145,2023,7,DIST_S_01,SKU_01,4.942062725016034,1482.6056154069645,Invalid Outlet_ID
OUT_12565,2024,4,DIST_C_02,SKU_01,16.95161689406036,1525.6784782821555,Invalid Outlet_ID
OUT_15630,2024,8,DIST_NW_02,SKU_01,4.953407903276337,1486.040919119751,Invalid Outlet_ID
OUT_02389,2023,8,DIST_W_02,SKU_05,10.825384146686856,974.2455325217476,Invalid Outlet_ID
OUT_14462,2024,5,DIST_NW_02,SKU_04,10.132227602256004,3292.9965374318936,Invalid Outlet_ID
OUT_19330,2023,8,DIST_S_01,SKU_09,2.477672799596439,5450.879130458837,Invalid Outlet_ID
OUT_16360,2023,11,DIST_NW_01,SKU_07,11.640347937748224,7566.189396944733,Invalid Outlet_ID
OUT_00090,2024,3,DIST_W_02,SKU_01,26.50590356458997,7951.7581002751485,Invalid Outlet_ID
OUT_11877,2024,12,DIST_C_01,SKU_02,25.10943311166742,6361.082469058405,Invalid Outlet_ID
OUT_10177,2024,9,DIST_C_02,SKU_01,12.452188384133144,3735.667271132784,Invalid Outlet_ID
OUT_14745,2025,6,DIST_NW_01,SKU_04,8.708826102327183,2830.375756287033,Invalid Outlet_ID
OUT_16192,2023,2,DIST_NW_02,SKU_01,12.398898756069382,3719.6360557138687,Invalid Outlet_ID
OUT_08564,2025,8,DIST_W_02,SKU_07,64.72903137563168,42073.84175931818,Invalid Outlet_ID
OUT_10229,2023,12,DIST_C_03,SKU_03,35.89458123288866,12563.059403521618,Invalid Outlet_ID
OUT_15915,2025,2,DIST_NW_02,SKU_07,13.008980479897623,8455.820275037246,Invalid Outlet_ID
OUT_08564,2024,2,DIST_W_02,SKU_08,30.15056185720152,13266.284573895273,Invalid Outlet_ID
OUT_07259,2023,10,DIST_W_01,SKU_04,24.52718900052896,7971.307318792873,Invalid Outlet_ID
OUT_00090,2023,3,DIST_W_02,SKU_06,277.7702927135182,23332.69608233276,Invalid Outlet_ID
OUT_10530,2023,8,DIST_C_03,SKU_10,29.630227115202945,10940.429818314004,Invalid Outlet_ID
OUT_15630,2023,12,DIST_NW_02,SKU_06,73.98748079922744,6214.928226890035,Invalid Outlet_ID
OUT_14745,2023,1,DIST_NW_01,SKU_05,22.892253241898235,2060.318276931548,Invalid Outlet_ID
OUT_18975,2023,4,DIST_S_01,SKU_03,15.025628194248478,5258.989175129891,Invalid Outlet_ID
OUT_07259,2024,4,DIST_W_01,SKU_06,499.993368762018,41999.4703550739,Invalid Outlet_ID
OUT_10753,2025,3,DIST_C_02,SKU_10,3.917986460399221,1446.671487808717,Invalid Outlet_ID
OUT_09014,2023,5,DIST_C_02,SKU_08,29.93387168909757,13170.854556621003,Invalid Outlet_ID
OUT_09014,2025,11,DIST_C_02,SKU_10,21.23268286126097,7839.733058544664,Invalid Outlet_ID
OUT_19319,2025,3,DIST_S_02,SKU_03,8.860371818977521,3101.0947161890394,Invalid Outlet_ID
OUT_17661,2024,2,DIST_S_02,SKU_04,42.83162851355242,13920.32655371904,Invalid Outlet_ID
OUT_16192,2023,3,DIST_NW_02,SKU_01,12.529004458879614,3758.67156287178,Invalid Outlet_ID
OUT_11877,2024,10,DIST_C_01,SKU_08,5.724884117420328,2518.91519168921,Invalid Outlet_ID
OUT_10530,2023,12,DIST_C_03,SKU_09,18.425980728078024,40537.15081709751,Invalid Outlet_ID
OUT_10416,2025,1,DIST_C_01,SKU_10,3.9493114282105473,1458.1610000017438,Invalid Outlet_ID
OUT_15915,2024,4,DIST_NW_02,SKU_01,6.016572382770641,2221.5071253455653,Invalid Outlet_ID
OUT_14462,2023,7,DIST_NW_02,SKU_08,13.243924849554237,5827.362388696149,Invalid Outlet_ID
OUT_15238,2025,7,DIST_NW_02,SKU_07,117.75481410080523,76540.61278260418,Invalid Outlet_ID
OUT_18975,2024,9,DIST_S_01,SKU_04,9.526113249808748,3095.9740282655043,Invalid Outlet_ID
OUT_15238,2023,9,DIST_NW_02,SKU_09,29.83296210488481,65632.48457211035,Invalid Outlet_ID
OUT_08723,2023,11,DIST_W_02,SKU_03,10.652746074821811,3728.412768000128,Invalid Outlet_ID
OUT_18975,2023,2,DIST_S_01,SKU_06,166.58859774203057,13993.451454924923,Invalid Outlet_ID
OUT_10177,2025,7,DIST_C_02,SKU_02,36.47103035938526,9239.346790115484,Invalid Outlet_ID
OUT_08564,2024,8,DIST_W_02,SKU_07,59.19134820667571,38474.33174217411,Invalid Outlet_ID
OUT_14462,2024,7,DIST_NW_02,SKU_01,12.195760848309568,3658.7149043026,Invalid Outlet_ID
OUT_17812,2024,11,DIST_S_02,SKU_01,5.57667653144615,1673.043237854836,Invalid Outlet_ID
OUT_10229,2025,12,DIST_C_03,SKU_05,99.79475097101955,8981.555866596516,Invalid Outlet_ID
OUT_16192,2025,11,DIST_NW_02,SKU_06,133.15692254513726,11185.224660514212,Invalid Outlet_ID
OUT_16192,2024,4,DIST_NW_02,SKU_08,16.57357178019844,7292.377752630859,Invalid Outlet_ID
OUT_10177,2025,11,DIST_C_02,SKU_07,22.73174945325038,14775.634826559615,Invalid Outlet_ID
OUT_14462,2023,3,DIST_NW_02,SKU_06,143.92819568144634,12089.966392418071,Invalid Outlet_ID
OUT_17661,2025,8,DIST_S_02,SKU_04,24.24153584554739,7878.510742795809,Invalid Outlet_ID
OUT_14745,2023,3,DIST_NW_01,SKU_07,23.83967749486944,15495.83259697065,Invalid Outlet_ID
OUT_02862,2024,3,DIST_W_01,SKU_07,10.74447229265599,6983.925236184648,Invalid Outlet_ID
OUT_10177,2023,10,DIST_C_02,SKU_08,11.715143648793743,5154.631329265359,Invalid Outlet_ID
OUT_13998,2025,5,DIST_NW_01,SKU_10,41.34420107989077,15265.593934187173,Invalid Outlet_ID
OUT_10177,2023,10,DIST_C_02,SKU_06,126.27285224664833,10606.91967254604,Invalid Outlet_ID
OUT_13998,2023,6,DIST_NW_01,SKU_08,63.07793976601779,27754.319670343903,Invalid Outlet_ID
OUT_10530,2023,4,DIST_C_03,SKU_06,406.1719813137185,34118.41536768847,Invalid Outlet_ID
OUT_13998,2024,7,DIST_NW_01,SKU_08,51.37329094068173,22604.27689243593,Invalid Outlet_ID
OUT_00090,2023,5,DIST_W_02,SKU_04,18.259812985774776,5934.395636842661,Invalid Outlet_ID
OUT_08723,2023,6,DIST_W_02,SKU_03,4.941449097929247,1729.527900631841,Invalid Outlet_ID
OUT_10177,2025,11,DIST_C_02,SKU_04,9.895164593758825,3215.976458382708,Invalid Outlet_ID
OUT_10229,2023,12,DIST_C_03,SKU_09,23.237920450777956,51123.3977474017,Invalid Outlet_ID
OUT_10530,2024,7,DIST_C_03,SKU_05,59.942714443745615,5394.839804459862,Invalid Outlet_ID
OUT_19145,2024,4,DIST_S_01,SKU_09,4.536633254980254,9980.590080757383,Invalid Outlet_ID
OUT_10530,2025,7,DIST_C_03,SKU_06,276.41573099694773,23218.8928317983,Invalid Outlet_ID
OUT_07259,2023,9,DIST_W_01,SKU_09,15.726043811983448,34597.32653922605,Invalid Outlet_ID
OUT_15915,2024,11,DIST_NW_02,SKU_06,49.69003591769695,4173.941161565324,Invalid Outlet_ID
OUT_10229,2025,7,DIST_C_03,SKU_08,30.053646438945652,13223.620772265189,Invalid Outlet_ID
OUT_10753,2023,4,DIST_C_02,SKU_07,17.580778492210836,11427.515786223474,Invalid Outlet_ID
OUT_02795,2023,4,DIST_W_02,SKU_06,80.79509508488681,6786.738783944111,Invalid Outlet_ID
OUT_08564,2023,1,DIST_W_02,SKU_05,65.42701436082949,5888.450538610766,Invalid Outlet_ID
OUT_13998,2023,10,DIST_NW_01,SKU_06,657.6642586439041,55243.75204001676,Invalid Outlet_ID
OUT_19170,2025,7,DIST_S_02,SKU_05,13.457137121813483,1211.0943340975462,Invalid Outlet_ID
OUT_10229,2023,10,DIST_C_03,SKU_01,23.30314410928314,6990.9138096315455,Invalid Outlet_ID
OUT_10530,2025,4,DIST_C_03,SKU_09,21.940692381506665,48269.50832430848,Invalid Outlet_ID
OUT_09014,2025,6,DIST_C_02,SKU_10,17.080991217770634,6306.783943318395,Invalid Outlet_ID
OUT_17661,2024,7,DIST_S_02,SKU_10,17.34292406990641,6403.502828141886,Invalid Outlet_ID
OUT_01864,2023,10,DIST_W_01,SKU_05,25.339882145364516,2280.6269885703377,Invalid Outlet_ID
OUT_18356,2023,4,DIST_S_02,SKU_02,23.08370961884465,5847.897204563559,Invalid Outlet_ID
OUT_09014,2023,5,DIST_C_02,SKU_03,23.707256821600016,8297.510335491575,Invalid Outlet_ID
OUT_02862,2025,5,DIST_W_01,SKU_01,3.398167325037728,1019.477212247083,Invalid Outlet_ID
OUT_14462,2024,7,DIST_NW_02,SKU_10,9.054025904702078,3343.0228245128524,Invalid Outlet_ID
OUT_09014,2024,2,DIST_C_02,SKU_10,20.06037667905799,7406.86736833756,Invalid Outlet_ID
OUT_17661,2024,1,DIST_S_02,SKU_02,124.24505943775284,31475.451775256664,Invalid Outlet_ID
OUT_09014,2024,7,DIST_C_02,SKU_01,30.08656539492496,9025.97465305992,Invalid Outlet_ID
OUT_00090,2025,12,DIST_W_02,SKU_02,148.44806183676866,37606.80960589444,Invalid Outlet_ID
OUT_19170,2023,11,DIST_S_02,SKU_02,17.954933247562057,4548.597113830189,Invalid Outlet_ID
OUT_13998,2025,2,DIST_NW_01,SKU_02,198.5758520467317,50305.84273130656,Invalid Outlet_ID
OUT_19319,2025,10,DIST_S_02,SKU_04,9.36231997129765,3042.759053950031,Invalid Outlet_ID
OUT_09014,2025,10,DIST_C_02,SKU_02,93.51494855734988,23690.45579102237,Invalid Outlet_ID
OUT_00090,2025,3,DIST_W_02,SKU_03,26.97394905369957,9440.88138721332,Invalid Outlet_ID
OUT_19319,2023,4,DIST_S_02,SKU_02,53.03008805579297,13434.292030997116,Invalid Outlet_ID
OUT_02426,2025,7,DIST_W_02,SKU_02,19.19323197854498,4862.281792464078,Invalid Outlet_ID
OUT_10229,2025,3,DIST_C_03,SKU_08,28.39346024925473,12493.097999762333,Invalid Outlet_ID
OUT_10530,2025,5,DIST_C_03,SKU_01,30.50028548855257,9150.10551924039,Invalid Outlet_ID
OUT_10530,2025,9,DIST_C_03,SKU_08,30.614177320234635,13470.249321406684,Invalid Outlet_ID
OUT_17661,2023,12,DIST_S_02,SKU_07,82.06506401375177,53342.260577083136,Invalid Outlet_ID
OUT_13998,2023,5,DIST_NW_01,SKU_06,517.8777623104329,43501.69294844675,Invalid Outlet_ID
OUT_15238,2023,5,DIST_NW_02,SKU_09,33.68551646899123,74108.15479404388,Invalid Outlet_ID
OUT_16192,2024,10,DIST_NW_02,SKU_07,24.32750377059542,15812.843259915877,Invalid Outlet_ID
OUT_13998,2025,8,DIST_NW_01,SKU_08,71.59167135621084,31500.348417591755,Invalid Outlet_ID
OUT_14462,2024,7,DIST_NW_02,SKU_03,9.556866586928576,3344.898682038121,Invalid Outlet_ID
OUT_10177,2025,6,DIST_C_02,SKU_07,25.71550272044167,16715.056264275903,Invalid Outlet_ID
OUT_10229,2025,7,DIST_C_03,SKU_01,31.920644623110157,9576.179589844372,Invalid Outlet_ID
OUT_08564,2024,6,DIST_W_02,SKU_01,16.905431547833487,5071.63807967035,Invalid Outlet_ID
OUT_13998,2023,7,DIST_NW_01,SKU_01,64.84175587213079,19452.537708505657,Invalid Outlet_ID
OUT_10753,2024,4,DIST_C_02,SKU_09,4.568223674966583,10050.07427356168,Invalid Outlet_ID
OUT_13998,2025,7,DIST_NW_01,SKU_03,47.31239608954092,16559.347569943297,Invalid Outlet_ID
OUT_10229,2024,9,DIST_C_03,SKU_02,86.3601194500228,21877.888420373125,Invalid Outlet_ID
OUT_01864,2024,7,DIST_W_01,SKU_01,11.938026612306924,3581.3934869612044,Invalid Outlet_ID
OUT_00090,2024,2,DIST_W_02,SKU_02,94.82076045261846,24021.243171637736,Invalid Outlet_ID
OUT_09014,2025,9,DIST_C_02,SKU_08,23.424550197646973,10306.765380619085,Invalid Outlet_ID
OUT_08723,2024,1,DIST_W_02,SKU_04,10.066497282030229,3271.5642156332515,Invalid Outlet_ID
OUT_07259,2023,2,DIST_W_01,SKU_03,24.736731933163203,8657.863369270852,Invalid Outlet_ID
OUT_10229,2023,4,DIST_C_03,SKU_05,89.43818025351104,8049.425806275157,Invalid Outlet_ID
OUT_10229,2024,1,DIST_C_03,SKU_10,22.794445238132436,8416.434488177852,Invalid Outlet_ID
OUT_14462,2023,2,DIST_NW_02,SKU_04,9.052950682649303,2942.192298146491,Invalid Outlet_ID
OUT_08723,2023,11,DIST_W_02,SKU_05,25.57766585517044,2302.03656663177,Invalid Outlet_ID
OUT_09014,2025,9,DIST_C_02,SKU_09,15.22887419651865,33503.54024620827,Invalid Outlet_ID
OUT_08564,2023,9,DIST_W_02,SKU_05,70.38317828936495,6334.515319057935,Invalid Outlet_ID
OUT_03691,2025,12,DIST_W_01,SKU_09,3.722750854806767,8190.054529242562,Invalid Outlet_ID
OUT_10229,2025,12,DIST_C_03,SKU_02,143.80148660131545,36429.73830344545,Invalid Outlet_ID
OUT_13567,2025,6,DIST_NW_02,SKU_07,14.369547889158683,9340.17848520866,Invalid Outlet_ID
OUT_14745,2024,2,DIST_NW_01,SKU_10,7.9284586293118595,2927.4060223061624,Invalid Outlet_ID
OUT_08564,2025,8,DIST_W_02,SKU_10,17.303329947403046,6388.969521752579,Invalid Outlet_ID
OUT_08564,2024,10,DIST_W_02,SKU_03,25.30728179901497,8857.520398279372,Invalid Outlet_ID
OUT_10229,2025,6,DIST_C_03,SKU_02,88.71208188762218,22473.76902001725,Invalid Outlet_ID
OUT_00090,2024,5,DIST_W_02,SKU_09,8.377898689120087,18431.41577910368,Invalid Outlet_ID
OUT_02795,2024,4,DIST_W_02,SKU_05,17.078891148010474,1537.1450663135286,Invalid Outlet_ID
OUT_19319,2023,7,DIST_S_02,SKU_01,12.947453192069148,3884.218949789971,Invalid Outlet_ID
OUT_07259,2025,8,DIST_W_01,SKU_05,51.39559530908702,4625.5852994718425,Invalid Outlet_ID
OUT_08723,2025,3,DIST_W_02,SKU_01,11.986568407251346,3595.953114076159,Invalid Outlet_ID
OUT_13998,2024,12,DIST_NW_01,SKU_06,866.772139261878,72808.84925311165,Invalid Outlet_ID
OUT_09014,2024,3,DIST_C_02,SKU_06,296.44040984306656,24901.00505227958,Invalid Outlet_ID
OUT_00090,2023,10,DIST_W_02,SKU_07,58.50968738831747,38031.342103923314,Invalid Outlet_ID
OUT_02795,2024,8,DIST_W_02,SKU_08,5.770342132814978,2538.962363929114,Invalid Outlet_ID
OUT_00090,2024,3,DIST_W_02,SKU_09,15.907550637004622,34996.63479754118,Invalid Outlet_ID
OUT_18356,2023,1,DIST_S_02,SKU_06,68.60341895366527,5762.666401873861,Invalid Outlet_ID
OUT_17499,2023,7,DIST_S_02,SKU_07,12.449548568128716,8092.231227330831,Invalid Outlet_ID
OUT_17661,2024,3,DIST_S_02,SKU_09,16.16100100549074,35554.17039621973,Invalid Outlet_ID
OUT_17661,2024,1,DIST_S_02,SKU_05,74.6535786821978,6718.848753292942,Invalid Outlet_ID
OUT_10229,2023,12,DIST_C_03,SKU_04,37.19274834574252,12087.62916400918,Invalid Outlet_ID
OUT_14462,2025,6,DIST_NW_02,SKU_05,28.09585423420544,2528.6550282918747,Invalid Outlet_ID
OUT_13327,2025,11,DIST_NW_01,SKU_09,3.0070813594915062,6615.589563114934,Invalid Outlet_ID
OUT_07259,2025,10,DIST_W_01,SKU_10,19.792683239843058,7308.026615928927,Invalid Outlet_ID
OUT_10229,2025,4,DIST_C_03,SKU_10,29.199573133372127,10781.424113453775,Invalid Outlet_ID
OUT_17661,2025,12,DIST_S_02,SKU_04,36.10937253809299,11735.502551634085,Invalid Outlet_ID
OUT_07259,2023,6,DIST_W_01,SKU_05,36.647651778190045,3298.328151740691,Invalid Outlet_ID
OUT_14462,2025,5,DIST_NW_02,SKU_04,9.104542368537006,2959.0235069198,Invalid Outlet_ID
